amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type,management_group,payment_type,water_quality_2,quantity_group,source_class,waterpoint_type_group,status_group
0,1,1180,1,37.52655685,-3.3144532,6,5,6,1,0,0,1,1972,3,4,3,0,0,0,2,1
0,6,1849,6,36.77188524,-3.1465134,6,0,0,360,1,6,0,2008,3,4,0,0,1,1,0,1
500,2,480,6,34.65294448,-11.10267439,6,1,16,98,1,0,1,1992,3,4,5,0,0,0,0,0
500,5,161,6,38.189668,-6.84613413,6,8,11,160,1,0,1,2002,8,4,5,1,0,0,1,0
50,6,226,6,39.73442461,-10.56919171,6,7,12,450,1,0,1,2012,7,4,6,0,0,0,0,0
30,6,917,6,36.98516699,-3.56223676,6,5,8,200,1,7,1,2000,14,3,6,0,0,0,0,0
0,1,1284,2,30.03804351,-4.77413286,6,3,5,1200,1,7,1,1976,3,4,3,0,1,0,0,0
0,1,960,1,36.83183178,-3.52725556,6,5,0,300,1,0,1,1970,3,4,3,0,0,0,0,1
0,2,0,6,33.72743813,-8.95106078,6,6,10,0,0,0,0,1994,3,4,2,0,0,1,0,1
0,6,1200,1,36.94719085,-2.9594595,6,0,0,200,1,0,1,2008,3,4,2,0,1,1,0,0
0,6,0,5,36.41670102,-6.22015672,6,8,2,0,1,0,0,1994,3,4,3,0,2,0,0,1
0,1,1177,2,37.04899808,-5.84463878,6,8,8,1,1,0,1,2008,9,4,3,0,3,0,2,1
250,6,1325,6,30.20482368,-4.50371347,6,3,5,210,1,7,1,1988,3,4,5,0,0,1,0,1
300,6,260,1,36.95971049,-7.69740663,6,6,11,300,1,8,1,1995,3,4,5,0,1,1,0,0
0,6,1185,6,36.84681264,-3.36932707,6,5,0,400,1,6,0,2012,3,4,0,0,1,1,0,0
0,6,1145,6,33.46719471,-2.15195843,6,4,9,350,1,9,0,2004,9,2,0,0,1,1,0,0
0,6,0,6,33.10638261,-4.8807539,6,3,19,0,1,0,1,2004,0,4,3,0,1,0,1,0
0,6,256,6,36.65697271,-8.13354916,6,6,11,120,1,2,1,2004,8,4,3,0,1,0,1,0
7200,6,1726,6,35.91834892,-3.17692667,6,0,0,100,1,0,1,2002,3,4,4,5,0,1,0,0
500,6,317,6,36.48669063,-8.0823985,6,6,11,500,1,2,1,2008,15,4,5,0,1,0,1,0
0,2,901,1,35.63182868,-10.26251276,6,1,16,300,1,0,1,1995,4,4,2,0,3,0,1,0
0,6,1689,1,34.58307637,-9.0613773,6,6,3,50,1,6,1,1978,3,4,2,0,2,1,0,1
50,6,-45,6,39.18336934,-8.14122174,6,6,14,1,1,0,1,2006,7,4,6,0,0,0,0,1
20,1,513,6,36.88414665,-11.44710356,6,7,16,1,1,0,0,1999,15,4,6,0,0,0,1,0
0,5,0,6,36.72938267,-6.08425531,6,8,2,0,1,0,0,2004,14,4,6,1,1,0,0,0
1500,1,701,6,37.54983568,-3.54812862,6,5,6,400,1,6,1,2009,14,4,5,0,1,0,0,0
10,6,1580,6,35.66085777,-3.3252079,6,0,0,250,1,0,1,2002,3,4,6,0,1,1,0,0
0,6,1362,6,34.21765613,-2.97432722,6,4,17,450,1,4,0,2008,8,4,3,0,0,0,1,0
0,6,356,1,36.35436543,-8.81788385,1,6,11,309,1,5,1,1995,3,1,3,0,0,1,0,0
0,6,995,1,35.33758379,-10.45739934,6,1,16,0,1,0,1,1984,3,4,2,0,1,0,0,0
0,1,0,2,33.42849515,-7.45825658,6,2,10,0,1,0,1,1994,15,4,6,0,0,0,1,1
0,1,0,1,32.81860519999999,-4.27140543,6,3,19,0,0,0,0,1994,8,4,3,0,3,0,1,1
20,1,1020,1,36.68729462,-3.58425942,6,5,0,100,1,0,1,2010,3,4,6,0,0,0,0,0
0,6,0,3,33.31855816,-2.6736728,6,4,13,0,1,0,1,2004,8,4,3,0,1,0,1,0
0,6,1455,1,32.04720198,-8.86304324,6,2,15,60,1,0,0,1984,9,4,3,0,0,0,2,1
500,6,1804,6,34.76969867,-9.12297853,6,6,3,130,1,6,1,2009,3,4,5,0,0,0,0,0
0,6,28,6,39.15988725,-6.90254757,6,8,1,1,1,2,0,2010,9,0,0,3,4,0,2,1
0,1,1624,1,37.51103348,-3.26130463,6,5,6,1,0,0,1,1994,3,4,3,0,0,0,2,1
0,6,1576,6,37.88913692,-4.26978864,6,5,6,80,1,7,1,2003,3,4,3,0,1,1,0,0
10,6,442,6,39.30951061,-10.66709242,1,7,12,150,0,0,0,1994,3,4,6,0,0,0,2,1
2000,6,729,1,36.04384037,-10.99183394,6,7,16,360,1,4,0,1999,15,4,5,0,1,0,1,1
20,5,459,6,37.819264,-6.77130648,6,8,11,250,1,0,1,2004,3,4,6,0,0,1,0,0
50,6,362,6,38.11780585,-10.92589018,6,7,12,85,1,0,1,1994,8,4,6,1,0,0,1,1
10,6,965,6,36.92693499,-3.46538763,6,5,0,159,1,5,1,1968,3,4,6,0,0,0,0,0
0,6,1244,1,32.88066822,-2.01163745,6,4,13,1000,1,2,1,2011,9,4,3,0,1,1,2,0
0,2,0,6,33.82500278,-9.44602467,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,3,0,3,33.09165496,-2.99658524,6,4,13,0,0,0,1,1994,15,4,3,0,2,0,1,1
0,4,0,1,32.65185323,-3.84954464,6,4,17,0,1,2,1,2004,8,3,0,0,1,0,1,0
0,6,0,1,33.64477524,-2.8630691,6,4,17,0,1,4,0,2004,8,4,3,0,0,0,1,0
1000,6,375,6,37.32334128,-11.44864298,6,7,16,1,1,0,0,2007,15,4,5,0,0,0,1,0
0,6,743,1,30.62028881,-7.36693972,6,3,15,1,0,0,0,1974,6,4,3,0,0,1,0,1
0,6,530,6,36.93386583,-7.13289579,6,8,11,200,1,0,1,1982,9,4,3,0,0,0,2,1
0,6,0,1,30.95668868,-2.7845813,1,4,4,0,1,0,1,2004,3,4,3,0,3,1,0,0
0,1,0,6,32.50846356,-2.54770471,6,4,13,0,1,0,1,2004,7,4,5,0,0,1,0,0
50,6,30,6,39.17840407,-6.93801296,6,8,1,100,1,4,0,2000,14,4,6,0,0,0,0,1
1000,2,501,6,34.83510749,-11.30350354,6,1,16,65,1,0,1,1992,3,4,4,0,1,0,0,0
0,6,466,6,37.06946585,-6.8202965,6,8,11,250,1,0,1,2009,4,4,3,0,0,0,1,0
10,6,813,6,37.48326369,-3.39258445,6,5,6,50,1,6,1,2001,3,4,6,0,0,0,0,0
0,6,1256,6,37.0304035,-3.20928183,6,5,6,1,1,5,1,2003,3,4,5,0,0,0,0,0
0,6,57,1,39.04848579,-6.72041799,6,8,14,1,1,0,1,2009,9,4,3,0,0,0,1,1
0,6,74,1,38.83957764,-7.75992386,6,6,14,1,1,0,1,1994,0,4,3,0,0,0,1,1
0,1,1447,1,37.35486229,-3.2451682,6,5,6,1,0,0,1,1972,3,4,3,0,1,0,2,1
0,6,0,6,31.82735182,-1.21231446,6,4,4,0,1,0,1,1994,3,4,3,0,1,1,0,1
0,6,30,6,39.17884933,-6.97320593,6,8,1,1000,1,1,0,2000,9,1,3,3,2,0,2,1
0,6,0,6,33.24888389,-8.8435735,6,2,10,0,1,0,1,2004,3,4,2,0,1,1,0,0
5,6,1038,1,37.27119332,-3.29718526,6,5,6,30,1,5,1,2007,3,4,6,0,0,1,0,0
0,1,0,2,33.01279745,-3.80931874,6,0,17,0,1,0,1,1994,13,4,3,0,0,0,1,1
0,6,1176,1,35.87087695,-4.13690289,6,0,8,48,1,0,1,1998,3,4,3,0,0,0,0,0
0,1,717,2,37.41089685,-3.44935828,6,5,6,1,1,7,1,1976,3,3,3,0,1,0,0,1
0,1,1612,1,36.65918148,-3.30484906,2,5,0,300,1,0,1,2000,9,4,3,0,3,1,2,0
0,6,0,1,33.46966096,-3.6079163,1,0,17,0,0,9,0,1994,15,2,0,0,0,0,1,1
0,6,118,6,39.14943018,-7.65826289,2,6,14,1,1,0,1,2008,3,4,3,0,3,1,0,1
0,6,0,1,31.61498498,-1.2126409,6,4,4,0,1,0,1,2004,8,4,3,0,1,0,1,0
0,6,342,6,37.97008233,-9.61128322,6,7,7,250,1,0,1,1986,9,4,0,0,2,0,2,1
0,6,277,6,38.96698938,-9.99109379,6,7,7,2150,1,0,0,1980,9,4,3,0,1,0,2,1
0,6,288,6,36.02607935,-8.54589527,6,6,11,200,1,2,1,1982,15,4,3,0,1,0,1,0
0,1,0,1,33.44574404,-8.75232028,6,2,10,0,1,4,0,2004,3,4,5,0,0,1,0,0
0,6,0,3,33.52797453,-2.82067589,6,4,13,0,1,0,1,2004,8,4,3,0,0,0,1,0
3600,1,899,1,29.82376296,-4.87487688,6,3,5,220,1,4,1,1979,3,4,4,0,0,1,0,0
0,6,241,6,39.57054828,-10.90308413,6,7,12,1,1,5,1,1982,14,4,3,0,2,0,0,1
0,1,0,2,33.00045117,-8.38308888,6,2,10,0,1,0,1,2004,14,4,6,0,0,0,0,0
500,6,1842,6,34.78207959,-9.12239269,6,6,3,85,1,6,1,2009,3,4,5,0,0,0,0,0
0,6,1010,6,36.85403955,-3.45504725,6,5,0,210,1,6,0,2006,3,4,0,0,1,1,0,1
0,6,0,6,33.81341932,-3.83221112,6,0,17,0,1,0,1,2004,3,4,6,0,1,1,0,0
0,6,306,6,38.24224578,-11.13603413,6,7,12,86,1,0,1,2001,4,4,3,1,1,0,1,0
0,6,284,6,36.69906756,-8.08846585,6,6,11,500,1,2,1,2000,15,4,3,0,1,0,1,1
500,6,1929,6,34.70473384,-9.20234087,6,6,3,95,1,6,1,2009,3,4,5,0,0,0,0,0
0,5,206,6,39.07821972,-9.86254017,6,7,7,1680,1,0,1,2010,4,4,3,1,0,0,1,0
0,4,0,6,33.28236873,-3.85714836,6,0,17,0,1,4,1,2004,8,4,3,0,1,0,1,0
1500,6,1566,6,37.89366796,-4.34519815,6,5,6,120,1,7,1,2010,3,4,4,0,1,0,0,0
0,1,30,6,38.67500341,-6.40813861,6,8,14,60,1,0,0,1978,6,4,3,5,1,1,0,1
0,6,0,6,31.52611967,-1.63276881,2,4,4,0,1,0,1,2004,3,4,3,0,1,1,0,0
0,2,1437,6,30.87464627,-3.1403549,6,3,5,350,1,0,0,2004,8,4,0,0,0,0,1,0
0,1,1270,6,37.63139468,-3.12675292,6,5,6,1,1,8,1,1974,3,3,3,0,0,0,0,0
0,6,2623,6,35.68945716,-3.02923374,1,0,0,210,1,9,1,2003,3,2,3,0,0,1,0,0
0,6,636,6,37.17327799,-11.09305121,5,7,16,1,1,0,0,2003,9,4,3,0,1,0,1,1
0,6,1066,1,35.76409768,-10.47927001,1,1,16,375,1,0,1,1994,3,4,3,0,1,1,0,0
0,1,549,2,37.8425512,-9.52034219,6,7,7,250,1,0,1,2000,8,4,0,1,2,0,1,1
0,6,288,6,38.51700167,-5.59165039,6,5,20,2000,1,0,0,2004,0,4,3,1,1,0,1,1
200,1,1874,1,38.24712015,-4.558200599999999,6,5,20,1,1,0,1,1978,3,4,5,0,0,0,0,0
0,6,1156,1,31.1714637,-6.33743009,6,2,15,125,0,7,1,1988,9,3,3,0,1,0,2,1
0,6,0,6,33.46572835,-3.79671202,6,0,17,0,1,4,0,2004,8,4,3,0,0,0,1,0
500,6,279,1,36.68246487,-8.31732974,6,6,11,700,1,2,1,2003,15,4,5,0,0,0,1,0
0,6,0,6,30.7575028,-2.54204907,6,4,4,0,1,0,0,2004,8,4,3,0,0,0,1,0
20,6,-32,6,38.97994393,-7.95432001,6,6,14,3226,1,3,1,2007,7,3,6,0,0,0,0,0
0,1,1432,1,36.65124906,-3.34432933,6,5,0,200,1,0,1,2011,3,4,0,0,0,0,0,0
0,1,1573,6,37.59859374,-3.11107714,6,5,6,1,1,8,1,1985,3,3,3,0,0,0,0,1
0,6,0,6,32.88151654,-3.27751494,6,4,17,0,1,4,1,2004,15,4,3,1,1,0,1,0
50,1,1409,1,36.67331251,-3.35811482,6,5,0,200,1,0,1,2000,3,4,6,0,1,0,0,1
0,1,0,6,35.59538597,-6.4395627,6,0,2,0,1,0,1,2004,7,4,6,0,0,0,0,0
0,6,-24,6,39.40299419,-7.10135725,6,8,14,560,1,0,0,2007,9,4,3,0,2,0,2,1
0,1,1037,1,36.66190504,-3.59727464,6,5,0,150,1,0,1,2000,3,4,0,0,0,0,0,1
200,5,0,6,36.984230200000006,-6.12962635,6,8,11,280,1,0,1,2006,6,4,6,1,1,0,0,1
0,6,1621,6,37.07324427,-3.0049507,6,0,6,1,1,5,1,2011,3,4,5,0,0,0,0,0
30,6,-39,6,40.10847456,-10.27672535,6,7,12,450,1,7,0,2004,14,4,6,0,1,0,0,0
0,6,0,6,32.23969163,-3.36690118,6,3,17,0,1,4,1,2004,8,4,0,0,1,0,1,0
500,6,725,1,36.13462601,-10.21443688,6,6,16,250,1,4,0,1998,8,4,5,0,1,0,1,0
0,4,0,1,33.92608597,-3.69931833,6,0,17,0,1,4,0,1994,9,4,2,0,1,0,2,1
50,6,765,6,36.96560789,-10.79699534,6,7,16,1,0,3,0,2009,6,3,6,0,0,1,0,1
0,6,332,6,39.00497633,-10.80867395,6,7,12,1,1,0,1,1980,9,4,0,0,2,0,2,1
30,6,19,6,38.98411519,-6.5532638,6,8,14,50,1,0,0,2009,14,4,6,0,0,0,0,1
500,6,1573,6,35.14300047,-9.2600308,6,6,3,150,1,6,1,1975,3,4,5,0,0,1,0,0
0,6,963,1,31.16922705,-7.102952,6,2,15,200,1,0,1,2010,4,4,4,1,0,0,1,0
0,1,0,2,33.447801500000004,-3.24751324,6,4,17,0,1,4,0,1994,3,4,3,0,0,0,0,1
0,6,-17,6,39.43371534,-7.09627911,1,8,1,140,1,0,0,1980,7,4,3,1,2,0,2,1
0,1,1491,6,37.60416022,-3.24463312,6,5,6,1,1,8,1,2008,3,3,5,0,1,0,0,1
0,6,1304,1,30.83762891,-3.64201467,6,3,5,400,1,0,0,1993,3,4,0,0,0,0,0,1
0,6,1243,3,33.98362709,-1.48524922,6,4,9,500,0,0,0,1983,14,4,3,0,0,1,0,1
0,1,988,1,36.77912479,-3.52920727,6,5,0,200,1,0,1,1978,3,4,3,0,1,0,0,0
0,6,814,1,31.55517538,-7.66514101,6,2,15,253,1,0,0,1991,9,4,3,0,0,0,2,1
0,1,1455,1,36.64845034,-3.33966151,6,5,0,200,1,0,1,2010,3,4,3,0,0,0,0,0
50,6,386,6,38.60065259,-10.6347662,6,7,12,250,1,0,1,2009,4,4,6,1,0,0,1,1
10,6,1527,6,35.85723778,-3.27581345,6,0,0,200,1,0,1,2009,3,4,6,0,0,1,0,0
0,6,0,6,33.23896133,-8.82142407,6,2,10,0,1,0,1,2004,3,4,2,0,1,1,0,0
0,6,104,1,38.84415565,-5.27095179,6,5,20,88,1,0,0,1972,14,4,3,1,1,0,2,1
0,6,1344,6,36.7676484,-3.36785133,6,5,0,130,1,2,1,2007,3,0,0,3,4,0,0,0
0,6,0,6,33.12878044,-3.7849058,6,4,17,0,1,4,1,2004,8,4,3,0,1,0,1,0
0,6,1794,6,38.24505193,-4.6619485,6,5,20,1,1,0,1,1992,3,4,3,0,0,0,0,0
450,6,1604,6,37.20540435,-3.18887189,6,5,6,60,1,5,1,1995,3,4,1,0,0,0,0,0
0,3,0,1,33.60788087,-2.67942163,6,4,13,0,1,2,1,2004,8,4,2,0,0,0,1,0
300,6,1337,1,35.09692286,-9.08118607,6,6,3,40,1,0,0,2008,3,4,5,0,0,1,0,0
0,1,363,2,38.11997743,-10.92611097,6,7,12,140,1,0,1,2009,7,4,3,0,2,0,0,1
0,6,0,6,33.5328196,-3.59574863,6,0,17,0,1,3,0,2004,3,3,0,0,0,0,0,0
0,1,0,6,33.24316217,-8.83605681,6,2,10,0,1,0,1,1994,3,4,2,0,2,1,0,1
0,6,-33,6,40.18009415,-10.29430628,6,7,12,133,0,2,0,1976,9,4,3,3,2,0,2,1
0,6,1665,6,38.34557798,-4.7494209000000005,6,5,20,1,1,0,1,2000,3,4,3,0,0,0,0,0
25,5,93,6,39.58807065,-9.83372178,6,7,7,650,1,0,0,2012,4,4,6,0,0,0,1,0
0,6,0,6,33.05290406,-3.86294405,6,0,17,0,1,4,1,2004,8,4,3,0,3,0,1,0
200,6,366,1,36.76071536,-8.96319839,6,6,11,50,1,2,1,1994,15,4,5,1,0,0,1,0
0,2,28,6,38.89308551,-6.5605825,6,8,14,200,1,0,1,1987,6,4,3,0,0,1,0,1
0,1,0,6,32.48621516,-7.87280492,6,2,10,0,1,0,1,2004,15,4,6,0,0,0,1,0
0,6,101,1,38.01900608,-7.26866031,6,8,11,230,1,0,1,1997,8,4,2,0,1,0,1,0
0,6,1587,6,35.33581003,-4.38214578,6,0,8,163,1,0,1,2011,3,4,3,0,1,0,0,0
0,1,495,4,37.56776372,-6.90224954,2,8,11,1,1,0,1,1982,3,4,3,0,0,1,0,1
0,6,0,6,33.6605602,-8.98619944,6,1,10,0,0,0,0,1994,3,4,2,0,0,1,0,1
0,6,317,6,35.80320256,-8.78741457,6,6,11,150,1,0,1,1997,3,4,3,0,1,1,0,1
0,6,72,6,38.83858791,-6.72825787,6,8,14,1,1,7,1,2008,3,3,3,0,0,0,0,1
0,6,0,6,33.66509152,-8.99872192,6,1,10,0,0,0,0,2004,3,4,2,0,0,1,0,0
0,1,1572,6,37.59855768,-3.25022121,6,5,6,1,1,8,1,1980,3,3,5,0,1,0,0,1
50,6,2112,6,35.43676476,-4.21202061,6,0,8,290,1,5,1,2012,3,4,6,0,0,0,0,0
0,1,302,1,36.352191600000005,-8.78736302,6,6,11,1,1,2,1,1984,9,0,3,0,1,0,2,1
25,6,1539,6,31.02011166,-7.48850571,6,3,15,100,1,0,0,1995,8,4,6,0,1,0,1,0
500,6,1855,6,34.78081095,-9.13627542,6,6,3,125,1,6,1,2009,3,4,5,0,0,0,0,0
50,6,366,6,38.75638427,-10.60630124,6,7,12,2100,1,0,0,2010,4,4,6,1,0,0,1,0
0,6,0,6,33.25824958,-6.84217298,6,2,19,0,1,0,1,1994,8,4,3,0,2,0,1,1
50,6,45,1,38.78819288,-6.64092051,6,8,14,1,1,7,1,2008,7,3,6,0,1,1,0,0
0,3,0,3,31.75690383,-2.81886868,6,4,4,0,1,0,1,2004,0,4,5,0,0,0,1,0
0,6,15,6,39.22813309,-7.32666569,6,6,14,285,1,0,0,2005,15,4,3,0,3,0,1,0
500,6,458,6,37.08265447,-6.87248615,6,8,11,300,1,0,1,2004,15,4,5,0,0,0,1,0
0,1,1452,6,37.60550564,-3.27796788,6,5,6,1,1,8,1,1980,3,3,5,0,1,0,0,1
200,6,1722,1,34.98635681,-9.0881705,6,6,3,40,1,0,0,2001,3,4,5,0,0,0,0,1
0,5,0,6,36.69688079,-5.99319228,6,8,2,0,1,0,0,1994,14,4,6,1,2,0,0,1
0,6,1391,6,34.90730493,-4.02988782,6,0,18,425,1,9,1,2007,3,2,3,0,3,1,0,0
500,2,826,6,36.02151061,-10.53427849,6,6,16,180,1,0,1,1990,3,4,5,0,1,1,0,0
300,6,326,6,39.11203037,-10.90191427,6,7,12,1,1,0,1,1998,3,4,5,0,0,0,2,1
0,6,0,6,33.26558713,-3.87439647,6,0,17,0,1,4,1,2004,8,4,3,0,3,0,1,0
0,1,0,1,34.30392413,-3.17637233,6,0,17,0,1,4,1,2004,15,4,3,1,0,0,1,0
50,6,99,1,38.85538191,-6.78131392,6,8,14,150,1,0,1,1986,7,4,6,0,1,1,0,1
0,1,1058,2,35.07990174,-10.80409189,6,7,16,50,1,0,1,1990,3,4,0,0,2,0,0,1
0,6,140,6,38.90402162,-7.31978574,6,6,14,250,1,0,0,1995,8,4,3,0,3,0,1,1
0,6,360,6,38.7909743,-7.27108392,6,8,14,1200,1,0,0,1997,5,4,3,1,0,0,1,1
200,1,1836,1,38.25670091,-4.563839700000001,6,5,20,1,1,0,1,1978,3,4,5,0,0,0,0,0
0,6,0,6,32.89848608,-4.10007773,6,0,19,0,0,0,0,1994,8,4,3,0,1,0,1,1
0,6,201,6,39.00010861,-7.10179035,6,8,14,1,1,3,0,2007,3,3,3,0,1,1,0,0
0,6,0,6,33.09696393,-8.91545457,6,2,10,0,1,0,0,2004,8,4,2,0,1,0,1,0
0,6,0,3,33.13340374,-3.23459106,6,4,13,0,1,0,1,1994,0,4,3,3,2,0,1,1
0,1,1342,6,30.62278791,-3.56992741,6,3,5,500,1,0,0,2010,4,4,0,0,0,0,1,1
0,6,1832,6,31.51069241,-7.83669775,6,2,15,1500,1,0,1,1975,3,4,3,0,2,1,0,1
0,1,529,2,38.05373317,-4.27929971,6,5,6,230,1,7,1,1967,3,4,3,0,0,1,0,1
0,6,0,5,35.52795009,-6.06749222,6,0,2,0,1,0,0,2004,7,3,6,0,1,0,0,0
20,1,1014,1,36.81280558,-3.48722933,6,5,0,150,1,0,1,2009,3,4,6,0,1,0,0,1
0,3,1151,1,32.87469644,-1.92916438,6,4,13,300,1,2,1,2002,9,4,3,0,1,0,2,1
200,6,316,6,36.99765607,-7.59014094,6,6,11,80,1,4,1,2011,3,4,2,0,0,1,0,0
0,6,1818,6,34.66643661,-1.38298879,6,4,9,50,0,2,1,1998,0,3,0,0,0,0,1,1
500,6,500,6,38.07832005,-4.48076136,3,5,6,140,1,7,1,2013,3,4,2,0,0,1,0,1
50,5,1521,6,34.34938384,-4.34943584,6,0,18,185,1,4,1,2007,14,4,6,0,0,0,0,1
500,6,1888,6,34.67564069,-9.18968342,6,6,3,50,1,6,1,2009,3,4,5,0,0,0,0,0
0,5,-8,6,39.61838747,-10.04794964,6,7,7,700,1,2,1,2008,4,4,0,0,0,0,1,0
0,6,0,1,33.45195532,-3.54440659,6,0,17,0,1,9,0,2004,12,2,0,0,3,1,0,0
0,6,873,6,35.24947251,-5.80574788,6,0,18,368,1,2,0,2000,0,4,3,0,0,0,1,0
0,6,0,6,36.1945552,-6.14614159,6,8,2,0,1,0,1,1994,9,4,0,0,2,0,2,1
0,6,0,3,33.32829159,-3.15937362,6,4,13,0,1,0,1,1994,15,4,3,0,2,0,1,1
0,1,0,1,32.88778684,-4.21969903,6,3,19,0,1,0,1,2004,14,4,6,2,0,0,0,0
0,6,1683,6,31.06049127,-7.75288928,6,3,15,250,0,0,0,2005,15,4,3,0,0,0,1,1
0,1,663,2,37.71138317,-9.69904756,6,7,7,250,1,0,1,1992,8,4,0,0,0,0,1,0
500,1,1763,1,31.51670542,-8.18619122,6,3,15,100,1,0,1,1972,3,4,2,0,0,1,0,0
0,6,289,6,38.54516639,-5.25727852,6,5,20,40,0,0,1,1978,14,4,3,0,0,1,0,1
0,2,0,6,33.19362237,-8.93950556,6,2,10,0,1,5,1,1994,3,4,4,0,1,1,0,1
0,1,915,4,36.91578552,-3.55049322,6,5,0,210,1,0,1,1974,3,4,0,0,1,0,0,1
0,6,0,6,33.52206697,-3.87833847,6,0,17,0,1,4,0,2004,8,4,0,0,1,0,1,0
0,6,0,6,33.24683363,-4.21637305,6,0,19,0,0,0,0,2004,8,4,3,0,3,0,1,0
0,6,0,6,32.48102458,-2.34388649,6,4,13,0,1,0,0,2004,15,4,3,0,2,0,1,0
0,6,1267,3,33.98649901,-1.49075217,6,4,9,250,0,0,0,1983,14,4,3,0,0,1,0,1
0,1,0,6,32.20144687,-2.45428074,6,4,13,0,1,0,1,2004,8,4,3,0,0,0,1,0
0,6,665,6,38.22917276,-4.79319402,6,5,20,150,1,0,0,1975,3,4,3,0,0,1,0,0
20,6,281,6,38.4059458,-6.12010157,6,8,14,10,1,6,1,2003,6,3,6,0,0,1,0,0
0,6,0,1,34.08777811,-3.09536601,6,4,17,0,1,4,0,2004,15,4,1,0,1,0,1,0
0,6,-5,6,39.38913797,-7.10763364,6,8,14,115,1,0,0,2009,14,4,3,0,0,0,2,0
0,6,717,6,37.61765733,-6.70295524,6,8,11,2000,1,0,1,2008,3,4,0,0,0,0,2,0
20,6,294,6,38.59841982,-10.11745269,6,7,7,520,1,0,0,2004,4,4,6,1,1,0,1,1
50,1,178,1,38.7854576,-5.17532431,6,5,20,800,1,0,0,2010,0,4,6,1,1,0,1,0
0,6,189,1,38.78423244,-5.11538727,6,5,20,100,1,0,0,1999,3,4,3,0,3,0,0,1
0,4,0,1,32.26134425,-3.85306228,6,3,17,0,1,2,1,2004,9,4,0,2,0,0,2,0
0,1,563,2,37.79482782,-10.08249511,6,7,7,350,1,0,1,1972,6,4,0,0,2,1,0,1
50,6,421,6,38.75159512,-10.32506494,6,7,7,406,1,0,0,1994,4,4,6,1,1,0,1,1
1000,6,1667,6,31.17657926,-7.84847244,6,2,15,300,1,0,1,1983,3,4,4,0,0,1,0,0
0,1,1360,1,37.55061829,-3.28840021,6,5,6,1,0,0,1,1972,3,4,3,0,1,0,2,1
0,6,-17,6,39.44163826,-6.90190842,6,8,1,45,1,0,0,2000,7,1,6,1,2,0,0,1
0,6,-17,6,39.25586996,-7.41749909,1,6,14,100,1,0,0,2004,4,4,3,0,0,0,1,0
1000,2,644,6,37.1240366,-10.79262244,6,7,16,1,0,0,0,1992,15,4,4,0,1,0,1,1
0,1,1170,1,37.384505700000005,-3.29510498,6,5,6,80,1,0,0,1963,3,4,0,0,1,0,0,0
250,1,1255,1,30.29392803,-4.57232332,6,3,5,970,1,7,1,1993,3,4,5,0,0,1,0,1
0,1,995,1,37.33750934,-3.29445697,6,5,6,130,1,5,1,1972,3,4,3,0,1,0,0,0
200,2,15,6,38.88491495,-6.51620381,6,8,14,40,1,8,1,1993,6,4,5,0,0,1,0,1
0,1,665,2,37.95085516,-4.13497676,6,5,6,120,1,7,1,1967,3,4,3,0,0,1,0,1
0,6,-38,6,38.90877855,-6.44305304,6,8,14,40,0,8,1,1998,6,2,3,0,0,1,0,0
0,6,0,6,33.94732577,-9.44325017,6,1,10,0,1,0,1,2004,3,4,3,0,0,0,0,0
0,6,0,6,35.89378179,-6.38347804,6,6,2,0,1,0,0,1994,9,4,0,3,2,0,2,1
20,6,27,6,39.02538594,-7.420656500000001,6,6,14,200,1,0,0,2002,15,4,6,0,1,0,1,0
200,6,284,1,36.8938688,-7.85364993,6,6,11,300,1,6,1,1998,3,4,5,0,1,1,0,0
1000,6,1540,6,37.88838341,-4.12677766,6,5,6,52,1,7,1,1987,3,4,4,0,0,1,0,1
0,6,0,6,36.49807768,-7.03154219,6,6,2,0,1,0,1,2004,8,4,3,2,0,0,1,0
250,6,1420,6,29.91365688,-4.45507773,6,3,5,280,1,7,1,1990,3,4,5,0,1,1,0,0
0,6,0,1,32.77056167,-4.25968622,6,3,19,0,0,0,0,1994,8,4,3,0,3,0,1,1
500,1,943,6,37.58822234,-3.75997333,6,5,6,50,1,5,1,1972,3,4,5,0,1,0,0,0
0,6,932,6,35.13611688,-10.74999138,6,7,16,60,1,0,1,1977,3,4,0,0,2,0,0,1
0,1,439,1,37.9228468,-9.89920556,6,7,7,250,0,0,1,1997,8,4,0,0,2,0,1,1
300,6,262,1,36.94933741,-7.70517682,6,6,11,75,1,8,1,1995,3,4,5,0,0,1,0,0
0,6,-37,6,39.95981636,-10.16058464,6,7,7,345,0,0,0,2010,4,4,3,1,1,0,1,1
0,6,914,1,35.21865697,-10.8140368,6,7,16,450,1,0,0,1996,8,4,2,0,3,0,1,0
0,6,1224,6,36.96582154,-3.32106957,6,5,0,123,1,0,1,2000,3,4,0,0,1,0,0,1
50,6,328,6,37.04407976,-7.55501198,6,6,11,130,1,0,1,2007,14,4,6,5,0,0,0,0
0,6,0,6,33.05168302,-3.91752002,6,0,17,0,1,4,0,2004,4,4,3,0,3,0,1,0
0,6,0,3,33.52741962,-2.83350351,6,4,13,0,1,0,1,2004,8,4,3,0,0,0,1,0
0,1,0,1,33.61860112,-4.26373615,6,0,19,0,1,7,0,1994,6,4,3,0,0,1,0,1
